customer_id,orig_month,age,income,debt_income,bureau_score,utilization,prev_delin_24m,tenure_months,amount,term_months,unemp,rate,infl,default_12m,months_since_orig,product_CC,product_PL,channel_Digital,channel_Partner,region_N,region_S
6160,2022-01-07,22,27206.06,0.4586,612.1,0.1777,0,31,191717.09,36,3.856963842,7.252470952,4.250438845,1,36.00525624178712,0,0,0,0,0,0
6162,2023-01-09,35,29726.7,0.445,703.3,0.2347,0,25,167533.97,24,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,0,0,0,0,1
6163,2022-01-05,37,34969.5,0.3146,745.1,0.3803,0,19,151190.27,24,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,0,0,1,0
6164,2023-01-07,46,48446.08,0.2377,658.6,0.2217,0,101,43960.05,18,4.33662585,7.137931136,4.360457309,0,24.014454664914584,0,1,1,0,0,0
6165,2022-01-12,33,21680.04,0.3834,777.5,0.2656,0,19,27078.46,12,4.067362364,7.176234322,4.197013693,0,35.84099868593955,1,0,0,0,0,0
6167,2023-01-04,38,13930.92,0.3781,702.9,0.688,0,56,173142.57,24,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,0,1,0,0,0
6168,2023-01-12,37,40088.42,0.468,643.2,0.797,0,77,59889.08,36,3.931777989,7.323930473,4.388642794,0,23.850197109067015,0,1,1,0,0,1
6169,2024-01-03,40,49293.39,0.5397,642.8,0.3148,0,39,33390.95,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,1,0,0,0,0,0
6170,2023-01-06,33,18789.23,0.6499,587.4,0.5445,0,61,38799.52,36,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,0,0
6171,2022-01-06,38,50110.58,0.4798,676.9,0.132,0,39,28278.1,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,1,0,0,1
6173,2022-01-11,41,31911.56,0.2136,739.7,0.2722,0,26,63891.13,24,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,0,0,0,0
6174,2023-01-03,30,32081.97,0.081,677.1,0.3647,0,18,29657.99,12,4.238973563,7.121038066,4.218749789,0,24.14586070959264,1,0,1,0,0,0
6175,2023-01-03,30,39559.64,0.5879,608.6,0.5075,0,72,14963.2,12,4.238973563,7.121038066,4.218749789,1,24.14586070959264,1,0,0,1,1,0
6176,2024-01-07,46,17019.89,0.543,704.0,0.7999,0,28,32814.81,12,4.745033147,7.574736898,4.712300248,0,12.02365308804205,1,0,1,0,1,0
6177,2022-01-04,29,31673.54,0.5329,713.8,0.2046,1,37,123078.47,24,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,0,0,0,1,0
6178,2022-01-10,36,16129.92,0.1769,771.7,0.7129,0,62,65581.79,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,0,1,0,1
6181,2024-01-01,44,13006.96,0.3072,708.5,0.0307,0,8,88207.02,24,3.984338763,7.382953471,4.249540775,0,12.220762155059132,0,0,0,1,1,0
6183,2023-01-03,45,39416.71,0.1362,774.1,0.7105,0,65,170804.66,18,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,0,0,0,0,0
6186,2023-01-09,37,21578.5,0.477,670.5,0.0711,1,7,54897.6,36,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,1,0,1,0,0
6187,2024-01-06,49,27821.53,0.1139,719.6,0.9132,0,67,418406.98,24,4.718611396,7.444710794,4.886401043,0,12.056504599211562,0,0,0,0,0,0
6188,2022-01-10,50,60229.8,0.429,590.3,0.657,0,21,23135.89,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,1,0,0,0,0,1
6189,2022-01-12,28,29824.79,0.6732,606.8,0.4492,0,72,74481.66,12,4.067362364,7.176234322,4.197013693,0,35.84099868593955,0,1,1,0,1,0
6190,2024-01-03,36,25035.15,0.3402,743.8,0.2607,0,37,33449.08,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,1,0,1,0,0,1
6191,2022-01-02,32,20914.17,0.103,711.2,0.7375,0,61,71629.25,12,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,1,0,0,0
6194,2023-01-02,33,28429.14,0.644,678.5,0.4296,0,27,23445.88,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,1,0,0,1,0,0
6195,2022-01-12,48,39895.42,0.3113,566.7,0.4423,0,46,17015.68,12,4.067362364,7.176234322,4.197013693,0,35.84099868593955,1,0,1,0,0,1
6196,2022-01-01,38,70283.04,0.572,819.7,0.4716,0,13,181428.02,24,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,0,0,1,0,0
6197,2023-01-03,31,17056.64,0.2508,802.8,0.5108,0,36,24694.47,36,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,1,0,0,0
6198,2022-01-08,30,32148.76,0.2653,656.1,0.3804,0,42,42500.52,12,4.127273188,7.278958033,4.289689804,0,35.972404730617605,0,1,0,0,1,0
6201,2022-01-09,32,21987.82,0.9495,614.2,0.5401,1,33,13695.13,12,3.986531818,7.16141948,4.283694559,1,35.939553219448094,1,0,1,0,0,0
6202,2022-01-01,61,14359.63,0.5126,620.7,0.2095,0,25,16821.07,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,1,0,1,0,0,0
6203,2022-01-10,38,44539.84,0.5765,761.0,0.3266,0,60,49945.89,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,0,1,0,0
6204,2022-01-03,26,19591.39,0.5149,740.7,0.8216,2,24,40985.24,12,3.983684207,6.886503953,4.319145974,0,36.136662286465175,1,0,0,0,0,0
6205,2024-01-06,37,29693.28,0.4191,637.7,0.5697,0,35,47564.73,12,4.718611396,7.444710794,4.886401043,0,12.056504599211562,1,0,0,0,0,0
6206,2022-01-05,46,29390.59,0.4147,714.6,0.8846,0,8,55069.78,24,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,0,0,0,1
6207,2022-01-09,40,36543.44,0.605,685.1,0.311,0,71,59429.35,36,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,0,1,0,0
6210,2023-01-05,29,58599.09,0.4142,594.7,0.4794,0,44,12937.66,12,4.089298712,7.172670917,4.330956052,0,24.080157687253614,1,0,1,0,0,0
6211,2022-01-06,25,28079.32,0.3755,763.1,0.7359,0,3,25204.83,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,0,1,0,0
6212,2024-01-06,31,22527.55,0.4922,683.1,0.121,1,12,28827.55,12,4.718611396,7.444710794,4.886401043,0,12.056504599211562,1,0,1,0,0,0
6213,2023-01-01,38,62130.18,0.4582,713.1,0.2539,0,26,176073.06,24,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,0,0,1,0
6214,2024-01-06,31,12223.09,0.2939,659.0,0.6605,0,42,43322.2,24,4.718611396,7.444710794,4.886401043,0,12.056504599211562,0,1,0,0,1,0
6216,2023-01-07,39,12000.0,0.1405,581.2,0.4704,1,42,20606.05,12,4.33662585,7.137931136,4.360457309,0,24.014454664914584,1,0,1,0,0,0
6217,2022-01-06,32,36161.34,0.2357,661.9,0.5815,2,31,190414.19,18,3.934047735,6.987448656,4.245988283,1,36.038107752956634,0,0,0,0,0,0
6218,2024-01-07,36,36611.38,0.1801,689.7,0.4158,0,35,44414.35,12,4.745033147,7.574736898,4.712300248,0,12.02365308804205,0,1,0,0,0,0
6220,2023-01-08,21,17575.74,0.4146,700.9,0.6378,1,60,13529.69,12,4.100461817,7.236346454,4.459213836,0,23.98160315374507,1,0,0,1,0,0
6221,2023-01-06,38,28802.38,0.3017,795.5,0.3959,1,24,37448.08,12,4.236392246,7.320606602,4.445671202,0,24.0473061760841,1,0,1,0,0,0
6222,2023-01-11,60,32048.02,0.2229,643.4,0.2592,1,51,18859.59,24,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,1,0,0,0
6224,2023-01-01,28,26652.37,0.3324,720.9,0.5158,0,28,233532.92,12,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,0,1,0,0,0
6225,2023-01-02,37,27211.8,0.4469,629.7,0.1305,1,68,34520.89,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,1,0,0,0,0,0
6226,2022-01-01,34,32062.75,0.9142,639.2,0.0213,0,54,156715.76,24,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,0,0,0,1,0
6227,2022-01-02,61,41980.89,0.4725,699.3,0.8112,1,18,205375.52,36,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,0,0,1,1,0
6228,2024-01-01,30,87301.34,0.5067,695.6,0.6394,0,73,59301.07,12,3.984338763,7.382953471,4.249540775,0,12.220762155059132,1,0,0,0,0,0
6230,2022-01-12,33,42197.37,0.3132,695.7,0.179,0,54,66409.02,18,4.067362364,7.176234322,4.197013693,0,35.84099868593955,0,1,1,0,1,0
6231,2022-01-12,23,25072.83,0.1653,705.1,0.3212,0,30,38122.66,12,4.067362364,7.176234322,4.197013693,0,35.84099868593955,1,0,1,0,0,0
6232,2022-01-12,18,23781.91,0.5729,800.0,0.2332,0,76,68902.02,24,4.067362364,7.176234322,4.197013693,0,35.84099868593955,0,1,1,0,0,0
6233,2023-01-01,34,77230.48,0.3541,712.5,0.1959,0,18,30594.73,12,3.936413418,7.112834541,4.26207551,0,24.21156373193167,0,1,1,0,0,0
6236,2023-01-04,40,44564.02,0.4828,704.7,0.0815,1,34,15356.08,12,3.932457295,7.355438675,4.231368399,0,24.113009198423125,1,0,1,0,1,0
6237,2023-01-08,43,56326.61,0.218,799.1,0.5185,1,74,54425.85,24,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,1,0,0,0
6238,2022-01-05,42,17128.72,0.4304,680.2,0.541,0,22,111377.46,36,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,0,0,0,0
6239,2022-01-09,21,14470.87,0.4201,653.5,0.6143,0,99,44526.01,24,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,1,0,1,0
6240,2024-01-03,49,77298.43,0.5165,648.2,0.1635,1,35,173171.32,24,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,0,1,0,0,0
6241,2022-01-02,44,25362.59,0.495,655.7,0.6854,0,21,59246.31,24,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,0,0,1,0
6242,2023-01-11,43,23797.09,0.2393,747.5,0.6451,0,53,73210.47,36,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,1,0,0,0
6243,2023-01-11,36,28502.46,0.713,701.0,0.2704,0,55,171921.82,18,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,0,0,1,0,0
6244,2022-01-03,36,30242.21,0.3691,683.2,0.502,2,31,77429.09,24,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,1,1,0,1,0
6245,2023-01-09,31,12934.99,0.3263,757.4,0.3868,0,31,71920.0,36,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,1,1,0,0,0
6246,2023-01-03,40,62594.14,0.4136,707.2,0.8128,1,20,46422.89,36,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,1,0,0,0,0
6247,2022-01-06,44,28080.11,0.3422,718.7,0.3203,0,67,32508.58,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,1,0,0,1
6248,2024-01-02,31,46944.79,0.4085,781.1,0.5687,0,54,145684.55,24,4.39192662,7.532135703,4.380185695,0,12.187910643889618,0,0,0,1,1,0
6250,2022-01-12,32,38779.21,0.4914,679.2,0.3167,1,43,14886.29,12,4.067362364,7.176234322,4.197013693,0,35.84099868593955,1,0,0,1,1,0
6251,2023-01-12,41,18525.42,0.1854,793.3,0.1002,0,19,36298.79,18,3.931777989,7.323930473,4.388642794,0,23.850197109067015,0,1,1,0,0,0
6255,2023-01-04,38,32306.79,0.7553,748.0,0.1671,2,45,200278.04,18,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,0,1,0,0,0
6256,2023-01-10,32,31405.26,0.6974,745.7,0.2787,0,8,53471.01,36,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,1,0,0,0
6257,2022-01-03,32,17338.32,0.1554,728.2,0.4021,0,67,26559.05,12,3.983684207,6.886503953,4.319145974,0,36.136662286465175,1,0,1,0,0,0
6259,2022-01-01,32,39204.75,0.586,648.0,0.4223,0,20,119626.48,36,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,0,0,0,1,0
6260,2022-01-02,45,20123.61,0.2493,695.1,0.2338,1,15,46893.4,18,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,1,0,0,1
6261,2022-01-02,39,37621.09,0.5314,677.5,0.415,0,52,214222.6,36,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,0,0,0,0,0
6262,2022-01-10,44,21653.65,0.0433,687.7,0.3124,0,41,32275.92,12,4.014469884,6.908256307,4.278982567,0,35.90670170827858,1,0,1,0,1,0
6265,2023-01-11,29,13710.52,0.4399,625.5,0.3551,0,30,82643.96,12,4.066831317,7.352794149,4.376935709,0,23.88304862023653,0,1,0,0,1,0
6266,2023-01-10,40,22544.35,0.1284,699.2,0.2051,0,52,15711.77,12,4.263790345,7.227634283,4.488417007,0,23.915900131406044,1,0,1,0,0,0
6267,2023-01-02,29,33313.71,0.5949,750.7,0.1444,0,37,32215.27,24,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,1,0,0,0
6268,2022-01-08,42,29824.79,0.3488,789.6,0.655,0,64,75834.17,18,4.127273188,7.278958033,4.289689804,0,35.972404730617605,0,1,0,1,0,0
6269,2024-01-04,18,20940.97,0.318,791.4,0.4126,2,5,20329.64,12,4.534438078,7.176895148,4.608903316,0,12.12220762155059,1,0,0,1,1,0
6270,2023-01-12,30,26119.12,0.3992,737.5,0.6361,0,20,42050.15,24,3.931777989,7.323930473,4.388642794,0,23.850197109067015,0,1,1,0,0,0
6271,2023-01-09,35,12976.36,0.3463,670.4,0.3817,0,42,17986.05,36,4.24895552,7.187629444,4.499249245,1,23.94875164257556,0,1,1,0,1,0
6272,2024-01-07,20,68698.58,0.4245,548.7,0.7253,0,20,74199.06,18,4.745033147,7.574736898,4.712300248,0,12.02365308804205,0,1,0,0,0,1
6273,2022-01-12,31,18732.0,0.1599,579.9,0.7862,0,36,32504.49,12,4.067362364,7.176234322,4.197013693,0,35.84099868593955,1,0,0,0,0,0
6274,2024-01-02,23,38741.52,0.2717,629.9,0.2128,0,83,23204.35,12,4.39192662,7.532135703,4.380185695,0,12.187910643889618,1,0,1,0,0,0
6276,2022-01-02,34,21885.57,0.1784,614.7,0.1564,0,54,54735.4,24,3.844001123,7.250053702,4.074260457,0,36.16951379763469,0,1,0,1,0,0
6277,2023-01-06,43,20065.53,0.2251,678.4,0.343,1,11,55097.28,18,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,0,0
6278,2022-01-02,29,18806.03,0.1525,671.0,0.6665,0,30,12584.24,12,3.844001123,7.250053702,4.074260457,0,36.16951379763469,1,0,1,0,0,1
6279,2022-01-06,22,18396.81,0.8688,690.0,0.5502,1,34,50271.41,24,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,1,0,0,1
6280,2023-01-06,31,39878.77,0.4247,611.4,0.5736,0,35,40962.94,36,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,0,0
6281,2023-01-07,37,23536.15,0.3233,726.3,0.3304,0,15,39036.52,36,4.33662585,7.137931136,4.360457309,0,24.014454664914584,0,1,0,0,1,0
6282,2022-01-01,37,14185.87,0.6407,617.1,0.5428,0,28,53987.95,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,1,0,1,0
6283,2022-01-04,38,49379.38,0.432,641.5,0.8284,0,14,151033.55,18,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,0,1,0,0,0
6284,2022-01-04,47,43822.39,0.4087,688.4,0.0352,0,31,27772.25,12,3.904310797,7.088503347,4.285472969,0,36.10381077529566,1,0,1,0,0,0
6286,2024-01-03,34,35390.71,0.2492,689.5,0.3514,0,33,92188.09,24,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,0,1,0,0,0
6287,2023-01-02,29,32153.18,0.2562,648.6,0.6315,1,72,35892.87,24,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,0,0,1,0
6288,2023-01-07,31,18072.55,0.165,635.7,0.178,0,16,16666.0,12,4.33662585,7.137931136,4.360457309,0,24.014454664914584,0,1,0,0,0,1
6289,2023-01-08,45,44320.42,0.0802,717.4,0.3203,0,9,50130.39,12,4.100461817,7.236346454,4.459213836,1,23.98160315374507,0,1,1,0,1,0
6290,2022-01-04,39,34383.95,0.1359,722.4,0.2559,0,34,246986.27,36,3.904310797,7.088503347,4.285472969,0,36.10381077529566,0,0,1,0,0,0
6291,2022-01-11,18,30656.56,0.3659,657.6,0.3486,1,10,119509.56,36,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,0,0,0,0,0
6293,2022-01-08,18,31772.37,0.3961,647.5,0.1361,0,27,69543.62,18,4.127273188,7.278958033,4.289689804,0,35.972404730617605,0,1,1,0,1,0
6294,2023-01-04,32,19329.34,0.2875,655.9,0.5974,0,22,350851.65,12,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,0,1,0,1,0
6295,2023-01-08,45,43558.31,0.671,695.6,0.1899,0,44,31351.92,24,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,1,0,0,0,0
6298,2024-01-02,44,49736.7,0.1512,660.9,0.5819,0,50,60165.89,24,4.39192662,7.532135703,4.380185695,0,12.187910643889618,0,1,0,1,1,0
6299,2024-01-06,39,20326.59,0.0356,732.0,0.2603,0,91,296297.21,12,4.718611396,7.444710794,4.886401043,0,12.056504599211562,0,0,1,0,0,0
6300,2024-01-03,25,28891.99,0.337,659.1,0.7285,0,98,55203.82,24,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,1,0,0,0,1
6301,2023-01-10,39,54640.01,0.4798,735.0,0.3023,1,23,25013.41,12,4.263790345,7.227634283,4.488417007,0,23.915900131406044,1,0,1,0,1,0
6302,2023-01-06,30,30119.51,0.5987,819.1,0.4122,2,30,63437.59,18,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,0,0,0,0
6303,2023-01-03,18,35702.83,0.3599,676.2,0.5989,0,11,265637.58,12,4.238973563,7.121038066,4.218749789,0,24.14586070959264,0,0,1,0,1,0
6304,2024-01-05,33,18583.77,0.2739,745.0,0.649,0,24,64918.79,18,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,1,0,0,0,0
6305,2022-01-10,41,17733.62,0.38,650.7,0.5332,0,17,244814.21,24,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,0,1,0,1,0
6306,2022-01-11,37,16086.3,0.5506,676.8,0.2447,0,41,174386.79,24,3.78765321,7.324045255,4.187300189,1,35.873850197109064,0,0,1,0,1,0
6307,2024-01-03,36,34639.31,0.1654,690.2,0.2399,0,7,269013.92,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,0,0,1,0,0
6308,2022-01-11,51,22888.04,0.194,607.3,0.1105,0,21,27043.48,12,3.78765321,7.324045255,4.187300189,0,35.873850197109064,1,0,0,0,0,1
6309,2023-01-08,38,21074.52,0.32,710.3,0.553,1,22,155635.6,12,4.100461817,7.236346454,4.459213836,0,23.98160315374507,0,0,1,0,0,1
6311,2022-01-07,39,15182.19,0.3494,682.6,0.5965,0,21,262116.96,36,3.856963842,7.252470952,4.250438845,0,36.00525624178712,0,0,0,0,0,0
6312,2022-01-09,51,29824.79,0.6362,652.9,0.112,0,160,38384.73,18,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,0,1,0,0
6314,2023-01-05,47,44713.66,0.1641,706.8,0.7216,0,81,26216.09,12,4.089298712,7.172670917,4.330956052,0,24.080157687253614,1,0,1,0,0,0
6315,2023-01-09,52,29824.79,0.2227,718.2,0.6957,0,74,56262.37,12,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,1,1,0,0,0
6318,2023-01-02,24,28940.11,0.1536,703.5,0.2677,1,53,32009.67,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,1,0,0,1,0,0
6319,2023-01-09,39,22257.19,0.3075,641.8,0.2961,0,36,152165.96,18,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,0,1,0,1,0
6320,2023-01-04,43,15233.87,0.4718,647.4,0.5215,0,17,103390.68,24,3.932457295,7.355438675,4.231368399,0,24.113009198423125,0,1,0,1,1,0
6323,2022-01-03,37,40298.91,0.4347,684.9,0.4115,0,13,318319.72,12,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,0,0,0,0,1
6324,2022-01-09,33,49249.22,0.3342,754.3,0.2735,0,15,28985.3,24,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,0,1,0,0
6325,2024-01-03,38,12000.0,0.4391,642.2,0.084,1,15,30307.17,18,4.335647963,7.37584152,4.507774789,0,12.155059132720105,0,1,0,0,0,0
6326,2022-01-11,39,16777.34,0.565,685.3,0.6438,0,23,75389.12,24,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,1,1,0,1,0
6327,2022-01-07,44,20810.4,0.3894,688.3,0.1398,1,40,28268.27,12,3.856963842,7.252470952,4.250438845,1,36.00525624178712,1,0,1,0,0,1
6330,2022-01-12,23,35100.55,0.148,663.8,0.6586,0,24,29296.58,12,4.067362364,7.176234322,4.197013693,0,35.84099868593955,1,0,0,0,0,0
6331,2024-01-02,42,30992.17,0.5793,716.9,0.3437,0,99,22208.31,12,4.39192662,7.532135703,4.380185695,0,12.187910643889618,1,0,1,0,0,0
6332,2023-01-02,40,23642.21,0.6076,678.8,0.2768,0,54,39662.99,12,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,1,1,0,0,0
6333,2022-01-07,37,29683.54,0.8733,641.3,0.4586,0,63,10126.77,12,3.856963842,7.252470952,4.250438845,0,36.00525624178712,1,0,0,1,1,0
6335,2022-01-01,39,16489.38,0.6394,646.3,0.4687,1,29,66394.83,18,4.024317818,6.890388636,4.257778239,0,36.202365308804204,0,1,0,0,0,0
6336,2023-01-02,33,35990.99,0.1204,660.1,0.4242,0,44,141089.0,24,3.983122144,7.351370137,4.300262184,0,24.178712220762154,0,0,0,0,1,0
6337,2022-01-03,40,15156.42,0.2381,656.6,0.4695,0,86,64953.32,18,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,1,0,1,0,0
6339,2023-01-11,45,33767.37,0.3796,752.8,0.2195,0,102,24861.09,12,4.066831317,7.352794149,4.376935709,0,23.88304862023653,1,0,1,0,1,0
6341,2023-01-06,51,14172.91,0.1431,766.2,0.3856,0,37,207879.06,18,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,0,0,0,0,0
6343,2024-01-01,40,54990.18,0.2392,682.1,0.9169,0,20,52600.09,24,3.984338763,7.382953471,4.249540775,0,12.220762155059132,0,1,1,0,0,0
6344,2022-01-10,38,80990.44,0.5124,557.7,0.4664,0,34,61772.29,36,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,0,0,1,0
6345,2022-01-01,26,36890.96,0.4894,703.2,0.119,0,39,27768.77,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,1,0,1,0,0,0
6346,2022-01-10,36,44308.11,0.3866,677.8,0.3939,0,28,247550.26,36,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,0,1,0,0,0
6351,2024-01-03,42,31239.11,0.2963,709.8,0.3147,0,25,23121.52,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,1,0,1,0,0,0
6352,2022-01-10,32,56913.65,0.2634,663.8,0.5347,1,40,23511.09,12,4.014469884,6.908256307,4.278982567,1,35.90670170827858,1,0,1,0,0,0
6353,2023-01-05,39,24320.1,0.658,710.1,0.3171,1,56,182468.24,36,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,0,1,0,0,0
6354,2022-01-09,34,26368.14,0.3498,773.9,0.5227,3,84,117862.22,18,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,0,1,0,0,0
6356,2022-01-11,23,36231.56,0.3583,749.1,0.3655,0,89,261050.32,36,3.78765321,7.324045255,4.187300189,0,35.873850197109064,0,0,0,0,1,0
6358,2022-01-06,49,35334.28,0.4034,754.8,0.3483,0,8,15988.7,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,0,1,0,1
6359,2023-01-05,49,18738.76,0.2305,676.4,0.3311,0,30,53286.78,18,4.089298712,7.172670917,4.330956052,0,24.080157687253614,0,1,0,1,0,0
6360,2023-01-06,29,17182.96,0.2632,669.3,0.3867,1,41,70667.92,24,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,0,0
6361,2024-01-07,50,48945.74,0.4302,544.4,0.2652,1,10,62626.0,24,4.745033147,7.574736898,4.712300248,1,12.02365308804205,0,1,0,0,0,0
6362,2023-01-10,50,88630.77,0.1502,674.3,0.3458,1,6,57150.6,36,4.263790345,7.227634283,4.488417007,0,23.915900131406044,0,1,0,0,1,0
6364,2024-01-03,41,98392.74,0.2982,638.3,0.2701,0,75,39745.47,12,4.335647963,7.37584152,4.507774789,0,12.155059132720105,1,0,1,0,0,0
6365,2022-01-01,51,21337.18,0.4898,683.0,0.6771,0,11,33098.65,12,4.024317818,6.890388636,4.257778239,0,36.202365308804204,1,0,0,0,0,0
6366,2022-01-03,37,36346.82,0.3381,705.5,0.4635,0,22,81836.42,24,3.983684207,6.886503953,4.319145974,0,36.136662286465175,0,1,1,0,0,0
6367,2023-01-06,47,12000.0,0.091,660.5,0.5868,0,53,104197.01,18,4.236392246,7.320606602,4.445671202,0,24.0473061760841,0,1,1,0,0,0
6368,2022-01-09,31,51273.62,0.2818,634.5,0.3738,1,63,61453.96,18,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,1,0,0,1,0
6369,2022-01-10,33,35939.43,0.7161,690.8,0.0488,0,65,45453.39,18,4.014469884,6.908256307,4.278982567,0,35.90670170827858,0,1,0,1,1,0
6370,2022-01-05,44,19428.55,0.4141,608.5,0.3342,0,85,67324.13,12,3.897819438,7.32582242,4.446766349,0,36.070959264126145,0,1,1,0,1,0
6372,2022-01-12,37,20937.39,0.3852,605.1,0.4868,1,30,205929.55,24,4.067362364,7.176234322,4.197013693,0,35.84099868593955,0,0,0,0,1,0
6373,2024-01-05,37,34933.25,0.2585,660.5,0.7437,0,24,42728.84,36,4.66179925,7.384581981,4.868221727,0,12.089356110381077,0,1,0,0,0,0
6374,2022-01-08,27,24917.6,0.6956,667.4,0.1607,1,87,55089.33,12,4.127273188,7.278958033,4.289689804,0,35.972404730617605,0,1,1,0,0,0
6375,2022-01-06,50,23867.02,0.2193,767.5,0.6022,0,83,62816.52,36,3.934047735,6.987448656,4.245988283,0,36.038107752956634,0,1,1,0,0,0
6377,2023-01-09,33,29824.79,0.2978,614.1,0.5809,2,18,95605.82,36,4.24895552,7.187629444,4.499249245,0,23.94875164257556,0,1,1,0,1,0
6378,2023-01-04,32,29795.5,0.1812,635.6,0.1896,0,28,25664.03,12,3.932457295,7.355438675,4.231368399,0,24.113009198423125,1,0,1,0,1,0
6379,2022-01-09,37,27362.94,0.2492,737.7,0.4514,0,22,158021.59,36,3.986531818,7.16141948,4.283694559,0,35.939553219448094,0,0,0,0,1,0
6380,2022-01-06,28,13703.74,0.4242,663.2,0.3959,0,35,14619.09,12,3.934047735,6.987448656,4.245988283,0,36.038107752956634,1,0,1,0,0,0
6381,2022-01-03,44,53062.46,0.1154,690.1,0.1628,0,89,19360.74,12,3.983684207,6.886503953,4.319145974,0,36.136662286465175,1,0,1,0,0,1
